id,first_name,last_name,dob,email,phone,city,state,standing,major
A00687190,Guthry,Keenor,10/08/2002,gkeenork8@university.edu,275-125-4460,Piteå,IL,FR,SPAN
A00087752,Tara,Stubbe,09/25/1995,tstubbek9@university.edu,747-939-1380,Sausa,IA,FR,THEA
A00772127,Sile,McCrohon,07/07/1997,smccrohonka@university.edu,812-520-9913,Sagua de Tánamo,NC,FR,EDFN
A00133890,Zebulon,Redish,10/23/1995,zredishkb@university.edu,185-851-5563,Annopol,LA,GR,MSCI
A00246688,Alisa,Sorro,05/03/1995,asorrokc@university.edu,725-500-1980,Jarry,FL,FR,CDIS
A00290987,Padraig,Morford,06/03/2000,pmorfordkd@university.edu,589-456-6883,Złotniki,NC,JR,RADT
A00141771,Tobin,McInally,08/21/2002,tmcinallyke@university.edu,402-491-5812,Palmeiros,IL,SO,SOCI
A00624407,Timothee,Crenshaw,08/20/1996,tcrenshawkf@university.edu,244-259-6051,Poddębice,AL,SO,ADMN
A00103816,Con,Feldklein,11/25/1996,cfeldkleinkg@university.edu,743-764-8125,Ośno Lubuskie,LA,JR,LDSP
A00197773,Arny,Baton,03/28/1996,abatonkh@university.edu,533-397-7755,Santa Cruz De Tenerife,TN,GR,INFS
A00202094,Gus,MacAughtrie,11/28/1997,gmacaughtrieki@university.edu,449-142-7280,Vitina,GA,JR,CHEM
A00059475,Carolann,Zanussii,06/01/1997,czanussiikj@university.edu,238-625-2575,Blendis,NC,GR,PHSI
A00565369,Brenda,Olenichev,04/02/2002,bolenichevkk@university.edu,401-103-4682,Pamplona/Iruña,IA,JR,PHYS
A00563283,Jeanelle,Taggert,01/11/1995,jtaggertkl@university.edu,987-820-4620,Novosel’ye,WV,JR,PUBR
A00352896,Rennie,Burnhams,07/29/1999,rburnhamskm@university.edu,310-532-7309,Shishang,TN,GR,DIGM
A00306970,Giorgi,Blakebrough,09/13/1996,gblakebroughkn@university.edu,527-380-2575,Citundun,NC,SO,HUMT
A00820021,Joly,Odgers,05/07/1997,jodgersko@university.edu,342-562-1346,Barranqueras,AL,JR,GEOS
A00013988,Gordie,Johanssen,10/20/1998,gjohanssenkp@university.edu,162-384-3952,Bol’shoye Selo,IA,SR,INTD
A00654641,Normy,Brewett,01/03/2001,nbrewettkq@university.edu,742-961-6349,Gabaldon,KY,SO,APST
A00943397,Ibby,Gabala,06/29/2000,igabalakr@university.edu,483-126-4924,Studzionka,WV,FR,EDFN
A00797547,Dewitt,Duckers,12/21/1995,dduckersks@university.edu,286-616-8428,Igrejinha,FL,GR,ENTC
A00009562,Jannel,Horsey,01/26/1995,jhorseykt@university.edu,219-448-4442,Paradahan,IL,SO,EDFN
A00979585,Harri,Patinkin,06/12/2000,hpatinkinku@university.edu,890-347-5724,Cobre,IL,SO,CHEM
A00317783,Blanch,Grigson,06/02/1995,bgrigsonkv@university.edu,334-321-2222,Wadungasri,IA,SR,PUBR
A00759837,Philis,Missington,12/09/1999,pmissingtonkw@university.edu,183-775-0093,Camgyai,VA,SO,PHYT
A00502780,Lizbeth,Oxbe,03/18/1998,loxbekx@university.edu,879-861-1000,Jiuchi,LA,JR,THEA
A00466694,Andrej,Ohanessian,02/12/1995,aohanessianky@university.edu,184-343-7222,São Fidélis,AL,SO,BLUE
A00692165,Aaren,Mussilli,12/19/2000,amussillikz@university.edu,287-518-1337,Song’ao,SC,SO,JRSM
A00215473,Jethro,Mates,01/04/2001,jmatesl0@university.edu,144-453-4347,San Pablo,GA,FR,SLS
A00709191,Sephira,Bending,02/06/2002,sbendingl1@university.edu,338-180-1285,San Carlos de Bariloche,KY,SR,PMPR
A00927385,Ferrell,Rouf,08/21/2001,froufl2@university.edu,202-647-4192,Washington,TN,JR,APST
A00551281,Matthaeus,Cruikshanks,05/20/1999,mcruikshanksl3@university.edu,763-874-1459,Ḩarf al Musaytirah,TN,GR,SOAA
A00561075,Laraine,Crangle,01/31/1995,lcranglel4@university.edu,407-701-2240,Petrovskoye,KY,GR,COUN
A00016103,Stevena,Roocroft,09/01/2001,sroocroftl5@university.edu,781-406-1722,Fuyo,LA,FR,BIOC
A00010962,Kore,Gayler,04/21/1995,kgaylerl6@university.edu,597-956-8845,Toulouse,FL,JR,JAPN
A00620560,Nerta,Ucceli,11/04/2000,nuccelil7@university.edu,202-835-6468,Washington,AL,JR,INFS
A00799899,Gigi,Cocklie,05/13/1997,gcockliel8@university.edu,695-644-9114,Hīt,VA,JR,EXCH
A00691421,Shanda,Roycroft,11/30/1996,sroycroftl9@university.edu,820-592-3752,Andkhōy,FL,SR,GERM
A00813306,Nicol,Vaggs,04/16/1996,nvaggsla@university.edu,933-520-1104,Bački Petrovac,KY,FR,SOCI
A00461077,Vivyanne,Grealish,11/24/1997,vgrealishlb@university.edu,743-966-7563,Lamía,WV,JR,BSTA
A00910374,Ches,Russell,08/17/1999,crusselllc@university.edu,457-962-3637,Villa Nueva,SC,FR,ELPA
A00708632,Karrah,Storey,01/09/1999,kstoreyld@university.edu,770-145-9928,Vilares,KY,SR,BIOL
A00380613,Calvin,Gounard,01/15/1997,cgounardle@university.edu,360-808-6861,Praia,LA,SR,TELC
A00687472,Livia,Charker,11/22/2002,lcharkerlf@university.edu,408-785-0308,Anjia,VA,SR,LEAD
A00667675,Lorita,Bleazard,01/24/1999,lbleazardlg@university.edu,249-589-9217,Wolomarang,GA,SO,BIOM
A00288262,Denice,Bonifas,08/03/1996,dbonifaslh@university.edu,263-294-7079,Shezhu,KY,SR,STAT
A00303449,Stillman,Klainer,09/09/1997,sklainerli@university.edu,747-871-1744,Benghazi,FL,GR,EDCI
A00583139,Tristan,McCambrois,05/04/1997,tmccambroislj@university.edu,704-142-8305,Bankaw,LA,JR,SOC
A00645428,Corbie,Cleve,03/20/2001,cclevelk@university.edu,944-113-5531,Phanom Sarakham,GA,JR,PM
A00211068,Aron,Pegden,05/11/2001,apegdenll@university.edu,827-645-7350,Saint-Rémy-de-Provence,LA,SR,ECON
A00093510,Dalenna,Breacher,10/23/1997,dbreacherlm@university.edu,984-590-5048,Tsarychanka,WV,SR,ASTR
A00361419,Willabella,Orford,09/26/1995,worfordln@university.edu,972-658-5032,Tuburan,KY,FR,WEB
A00546021,Danette,Dunkinson,01/06/2000,ddunkinsonlo@university.edu,659-330-1928,Prinza,SC,SO,BIOC
A00502378,Kare,Jeaves,07/03/1997,kjeaveslp@university.edu,592-873-0294,Järfälla,IL,SR,GSLD
A00541817,Saul,Brogiotti,09/20/1995,sbrogiottilq@university.edu,636-717-2645,Gradizhsk,SC,SO,HIST
A00947209,Cassandra,Baigrie,10/18/1999,cbaigrielr@university.edu,701-196-7293,Shahe,GA,JR,ECON
A00026209,Karlens,Flewitt,09/17/2001,kflewittls@university.edu,763-425-0401,Orsha,KY,SO,PHED
A00656712,Rubie,Lloyds,01/31/1997,rlloydslt@university.edu,600-748-9560,Sudikampir,LA,JR,ENVS
A00978633,Jae,Giovanizio,03/07/1998,jgiovaniziolu@university.edu,524-415-0849,Buenavista,GA,JR,NRSE
A00156951,Wye,Ivatt,03/17/1998,wivattlv@university.edu,810-500-4437,Tall Salḩab,IL,JR,EDUC
A00397806,Corty,O'Sherrin,04/27/1995,cosherrinlw@university.edu,431-520-0949,Bagay,FL,GR,POLS
A00358694,Arty,Flipsen,11/28/1998,aflipsenlx@university.edu,378-388-2271,Voyskovitsy,NC,SR,PETE
A00507504,Thornie,Elphick,09/17/2002,telphickly@university.edu,102-738-4103,Köping,WV,FR,SURV
A00780885,Laurens,Arkley,04/18/1997,larkleylz@university.edu,446-211-3532,Campamento,WV,FR,LIST
A00595032,Viviana,Woolgar,05/03/2000,vwoolgarm0@university.edu,674-183-2511,Huangduobu,AL,FR,ENGL
A00323060,Linus,Monelle,03/12/1995,lmonellem1@university.edu,385-878-5183,Yuankeng,IA,SO,MSCI
A00968063,Ardath,Sims,02/19/1998,asimsm2@university.edu,311-416-5026,Zengtian,IA,SR,MICR
A00457695,Ranice,Lyddyard,06/24/1995,rlyddyardm3@university.edu,829-467-0144,Al Mukallā,KY,GR,MDT
A00177575,Sydney,Agostini,12/09/2001,sagostinim4@university.edu,262-595-6286,Vigo,FL,FR,SPAN
A00546190,Ado,Conn,07/29/1996,aconnm5@university.edu,115-811-1893,Marignane,AL,FR,RHSC
A00784601,Valina,Bayne,05/31/1999,vbaynem6@university.edu,653-194-2558,Guarabira,VA,GR,PHIL
A00297289,Kristen,Bullen,09/15/1995,kbullenm7@university.edu,736-998-2671,Yishui,WV,SR,LANG
A00245271,Herbie,Monaghan,02/26/1998,hmonaghanm8@university.edu,475-606-9334,Meixi,IL,FR,PHED
A00962645,Minni,Curnow,06/17/1995,mcurnowm9@university.edu,321-938-3646,Batojaran,NC,JR,BLUE
A00831029,Humfrey,Pleasaunce,02/17/1995,hpleasauncema@university.edu,649-991-6629,El Espino,TN,SO,LDSP
A00330861,Elvira,Goodhall,12/21/1997,egoodhallmb@university.edu,219-434-8165,Momanalu,WV,FR,PRST
A00282063,Roderigo,Kalb,12/27/2002,rkalbmc@university.edu,189-905-6176,Ambatofinandrahana,SC,SO,GEOS
A00090388,Bunny,Boobyer,09/30/1997,bboobyermd@university.edu,148-768-6599,Gudang,FL,GR,ECE
A00952480,Olwen,Johnikin,09/12/1996,ojohnikinme@university.edu,163-428-3265,Jurm,TN,GR,PMGT
A00723590,Shanan,Whiskerd,06/16/1998,swhiskerdmf@university.edu,201-694-8362,Lorut,WV,GR,GEOL
A00384831,Flin,Clarke,03/26/1995,fclarkemg@university.edu,985-706-8498,Alcaria,AL,FR,STOR
A00991170,Farra,Naulls,07/31/1996,fnaullsmh@university.edu,927-135-2192,Växjö,VA,SR,SOWK
A00750027,Dedie,Cardnell,09/21/1997,dcardnellmi@university.edu,649-857-1532,Banovo Polje,IA,SO,PHYS
A00498006,Allie,Chilley,02/02/2002,achilleymj@university.edu,417-545-7737,Satun,LA,GR,HETH
A00804194,Celestyna,Rens,11/04/2002,crensmk@university.edu,240-663-3746,Alue Glumpang,IL,SR,ANTH
A00691331,Myrtle,Fabb,10/31/1999,mfabbml@university.edu,649-861-2095,Vila Nova,NC,GR,ALHE
A00418108,Langsdon,Grigoire,05/17/2000,lgrigoiremm@university.edu,391-638-7787,Teresita,KY,GR,LDSP
A00182652,Peggi,Gillibrand,03/08/2000,pgillibrandmn@university.edu,444-271-9966,Bondoufle,LA,FR,CRMJ
A00229944,Brynne,Pettinger,01/18/1998,bpettingermo@university.edu,319-263-3417,Jinsha,SC,FR,CJA
A00395045,Alison,Klaff,07/25/1996,aklaffmp@university.edu,132-914-6615,Olsztyn,KY,SR,CJA
A00870339,Harald,Bridgewater,03/29/1998,hbridgewatermq@university.edu,156-284-1016,Wumahe,WV,FR,ENVS
A00050927,Reidar,Gaule,02/14/1997,rgaulemr@university.edu,811-837-4995,Camarate,SC,SR,MCOM
A00005031,Pris,Collerd,10/04/1996,pcollerdms@university.edu,497-160-7667,Fukushima-shi,LA,FR,SOC
A00629938,Gerhardine,Benza,03/11/1995,gbenzamt@university.edu,760-412-1773,Xiaoguwei,WV,SO,MDT
A00197737,Sianna,Billes,05/24/2000,sbillesmu@university.edu,844-846-3863,Leles,LA,JR,FREN
A00564234,Evangelin,Steedman,02/20/1999,esteedmanmv@university.edu,422-987-4350,Zhangjiayuan,NC,FR,SOCI
A00619515,Layne,Clash,05/22/1998,lclashmw@university.edu,759-158-5109,Billdal,IA,JR,ASTR
A00697135,Daniele,Caunce,06/02/1996,dcauncemx@university.edu,520-221-7740,Tucson,IA,FR,MICR
A00121893,Engelbert,Jell,05/09/1999,ejellmy@university.edu,234-292-6775,Semampirbarat,SC,FR,ET
A00670193,Zared,Breeton,05/28/1996,zbreetonmz@university.edu,185-426-6339,Pará de Minas,KY,FR,HSMP
A00832330,Anthea,McGiff,04/28/1995,amcgiffn0@university.edu,983-486-3565,Oesapa,SC,JR,LIST
A00791949,Peyton,Bellee,08/10/1995,pbelleen1@university.edu,305-364-8667,Laoag,KY,GR,CRMJ
A00856510,Lenee,Manchett,08/17/2002,lmanchettn2@university.edu,608-160-3533,Lirung,SC,GR,GEOL
A00971472,Morgen,Eddowes,07/05/2000,meddowesn3@university.edu,839-910-5929,Богданци,LA,JR,HETH
A00488433,Toddie,Highway,05/20/1995,thighwayn4@university.edu,300-244-4954,Beihuaidian,SC,FR,LDSP
A00162789,Augusto,Folcarelli,12/20/1997,afolcarellin5@university.edu,829-498-9007,Dimovo,IA,JR,UHON
A00991125,Maryanne,BURWIN,10/15/1999,mburwinn6@university.edu,585-333-7649,Tumu’ertai,TN,FR,CITC
A00068385,Ric,Paoloni,06/03/1999,rpaolonin7@university.edu,925-107-0517,Salvaleón de Higüey,NC,SO,GERM
A00026037,Caril,Heinecke,05/14/2000,cheinecken8@university.edu,811-437-2124,Marcara,TN,GR,AMBA
A00667393,Maximilian,Albion,04/03/1997,malbionn9@university.edu,764-890-7934,Nan’an,KY,FR,COMM
A00814443,Pet,Gurner,08/08/1995,pgurnerna@university.edu,888-206-5605,Huaqiao,SC,FR,FNCE
A00276584,Kimbell,Magrane,07/02/2001,kmagranenb@university.edu,876-944-1784,Šardice,TN,GR,ALHE
A00852283,Hayley,Alstead,01/03/1995,halsteadnc@university.edu,205-791-9124,Kampungsusah,LA,GR,STOR
A00155122,Milton,Wandrey,03/03/1998,mwandreynd@university.edu,619-600-4132,Verkhnye Syn’ovydne,GA,SO,EDCI
A00247343,Asia,Sieghard,01/28/1997,asieghardne@university.edu,201-519-8844,Calamba,NC,GR,SOCI
A00049179,Christian,Germann,11/08/1995,cgermannnf@university.edu,789-623-5836,Sułów,IA,SR,RADT
A00063594,Wendall,McLewd,03/11/2002,wmclewdng@university.edu,564-871-2863,Huangshagang,LA,SO,CISP
A00610501,Hershel,Geall,12/19/2000,hgeallnh@university.edu,689-210-0432,Lampitak,GA,JR,EPID
A00107081,Corbie,Stiegers,09/21/1997,cstiegersni@university.edu,382-949-3904,San Roque,IL,GR,SPAN
A00862418,Cyril,Venturoli,10/19/2001,cventurolinj@university.edu,643-295-1380,Xiacaoqiao,SC,JR,BIOM
A00745420,Celine,Vokes,09/06/2002,cvokesnk@university.edu,991-541-6515,Sinamar,IL,GR,BIOL
A00320473,Avie,Jewel,09/01/1997,ajewelnl@university.edu,793-353-6607,Maibu,NC,FR,PM
A00637652,Sarette,Ker,09/02/1998,skernm@university.edu,827-715-2502,Nārāyanganj,FL,SO,CRMJ
A00903572,Madelon,Airs,07/31/1997,mairsnn@university.edu,628-155-8797,Shengci,FL,JR,READ
A00188217,Lauren,Holburn,03/16/2001,lholburnno@university.edu,316-138-9596,Glagahdowo,GA,GR,JAPN
A00293156,Roby,Gilcriest,09/23/1999,rgilcriestnp@university.edu,355-632-2606,Passo Fundo,TN,FR,CHEM
A00443146,Welby,Streater,09/04/1999,wstreaternq@university.edu,388-752-7399,Chornyanka,IA,GR,CHEM
A00908862,Cristie,Berrisford,01/15/1995,cberrisfordnr@university.edu,797-960-9146,Gaopeng,IL,SO,HUMT
A00969270,Ramonda,Frift,03/15/1998,rfriftns@university.edu,754-928-5485,Jabon,IA,JR,NRSE
A00526262,Batsheva,Farlowe,06/29/1995,bfarlowent@university.edu,196-978-9908,Bāniyās,SC,JR,SOCI
A00389263,Hermina,Fenne,12/31/1999,hfennenu@university.edu,182-730-0246,Cimanggu,WV,SR,SURV
A00555615,Anjela,Petrakov,01/30/2001,apetrakovnv@university.edu,175-201-8087,Enköping,SC,SR,MCOM
A00168007,Rurik,Itzik,10/19/1999,ritziknw@university.edu,666-945-2664,Melikkrajan,VA,FR,PHIL
A00604485,Yettie,Feldbau,01/23/1996,yfeldbaunx@university.edu,456-896-2750,Barbosa,IA,JR,ENGL
A00310716,Odie,Edden,05/30/1998,oeddenny@university.edu,342-989-0080,Aranguren,NC,GR,ET
A00455864,Yevette,Younie,09/13/1998,yyounienz@university.edu,352-840-9312,Kamennogorsk,TN,GR,AGRI
A00389863,Yorke,Wathey,12/08/1999,ywatheyo0@university.edu,363-920-3574,Alma,NC,SR,CJA
A00289317,Zonda,Clowser,07/28/1996,zclowsero1@university.edu,121-868-8671,Urayasu,NC,GR,MKTG
A00658395,Benny,Izatson,03/19/1997,bizatsono2@university.edu,536-624-3294,Pau,VA,GR,SOWK
A00722644,Daniella,Blakeden,04/22/1997,dblakedeno3@university.edu,238-602-3181,Shazikou,GA,GR,NRSE
A00846131,Cristionna,Bedo,12/31/1999,cbedoo4@university.edu,608-757-7931,Ban Na,IL,JR,MSCI
A00864491,Junina,Wiggington,08/12/1999,jwiggingtono5@university.edu,302-319-5712,Zvishavane,WV,SO,ME
A00837151,Eldin,Whitear,08/07/2001,ewhitearo6@university.edu,156-216-2478,Smiltene,TN,SR,ECON
A00984601,Titos,Tuite,02/10/1995,ttuiteo7@university.edu,122-962-3083,Angers,WV,FR,READ
A00317591,Marie-jeanne,Cayet,02/12/1998,mcayeto8@university.edu,312-950-8559,Dobroměřice,VA,JR,MDT
A00742831,Astrix,Mitchelmore,08/23/1995,amitchelmoreo9@university.edu,261-458-9898,Krajan Caluk,AL,JR,SOAA
A00161354,Dur,Wissbey,08/18/2000,dwissbeyoa@university.edu,135-598-6543,Shilaoren,AL,JR,HETH
A00718649,Ange,Timmons,03/01/1996,atimmonsob@university.edu,160-831-1522,Mafra,AL,GR,PMGT
A00258613,Petrina,Daniello,05/14/1995,pdaniellooc@university.edu,929-979-6509,Pojan,KY,JR,PHYS
A00725098,Donavon,Southcoat,07/02/1997,dsouthcoatod@university.edu,954-812-5266,Anaráchi,FL,SO,HDAL
A00692740,Fredra,Grandham,02/11/1996,fgrandhamoe@university.edu,838-743-3005,Torslanda,LA,SO,HDAL
A00184714,Murvyn,Fearby,05/09/1998,mfearbyof@university.edu,956-991-5382,Amvrosiyivka,NC,SO,READ
A00120762,Wittie,Mithon,06/17/1998,wmithonog@university.edu,215-558-6242,Igarapé,IA,JR,AGRI
A00248440,Milka,Tallboy,01/12/2001,mtallboyoh@university.edu,113-285-5701,Yanac,IA,SO,BSTA
A00680925,Brana,Lee,05/10/2002,bleeoi@university.edu,485-125-2856,Hostěradice,GA,SO,EDFN
A00338539,Donnajean,Derbyshire,06/27/2001,dderbyshireoj@university.edu,322-201-6276,Skwierzyna,GA,SO,PSY
A00790998,Silas,Pailin,09/07/2002,spailinok@university.edu,606-328-1949,Miastko,NC,GR,TELC
A00518160,Beret,Jeffcoat,10/15/1997,bjeffcoatol@university.edu,576-286-7150,Kanazawa-shi,KY,GR,SPED
A00426504,Chrysa,Jiruch,09/21/1997,cjiruchom@university.edu,776-965-2724,Valenciennes,LA,GR,PREH
A00027687,Arlie,Pahl,07/03/1997,apahlon@university.edu,772-747-3964,Fort Pierce,KY,SO,LATN
A00655436,Robyn,Klauber,05/26/2001,rklauberoo@university.edu,901-532-9687,Bordeaux,AL,GR,BUSN
A00068975,Mollie,Lye,07/23/2000,mlyeop@university.edu,793-468-0748,Cortiços,TN,GR,JRSM
A00554840,Delmer,Kevis,03/18/2002,dkevisoq@university.edu,650-964-4042,Huaguo,KY,SO,ASTL
A00448378,Regen,Melmeth,10/01/1999,rmelmethor@university.edu,376-728-1141,Huaping,IA,SR,GEOS
A00909750,Jozef,Camin,05/21/2001,jcaminos@university.edu,578-551-9389,Sakura,WV,SR,COUN
A00917487,Fleurette,Borwick,01/29/1998,fborwickot@university.edu,218-909-1524,Baicun,NC,JR,CJA
A00707759,Cassi,Cassedy,06/09/1999,ccassedyou@university.edu,681-653-6232,Montes Velhos,IL,SR,AVST
A00513768,Pinchas,Keay,05/04/2002,pkeayov@university.edu,583-189-5893,Bealanana,SC,SO,ECED
A00107059,Thorpe,Parmiter,08/13/1996,tparmiterow@university.edu,839-349-7606,Onzaga,IA,SR,CSCI
A00259426,Wake,Adamczewski,03/20/1997,wadamczewskiox@university.edu,997-922-6588,Concepción,NC,SO,ARTA
A00033134,Lovell,Curwen,08/07/1995,lcurwenoy@university.edu,251-917-2373,Haozigang,VA,FR,ANTH
A00164646,Myranda,Pattullo,12/19/2000,mpattullooz@university.edu,649-228-0856,Canaman,FL,FR,ET
A00853389,Lek,Rickard,02/19/2002,lrickardp0@university.edu,885-466-4710,Honglan,GA,SR,NTFD
A00342046,Lanae,Decourcy,02/05/2002,ldecourcyp1@university.edu,691-618-1519,Jiangning,FL,JR,JAPN
A00420105,Allister,Struan,03/31/1999,astruanp2@university.edu,171-917-0953,Dalazi,SC,SR,ENGR
A00479195,Vivyan,Margery,01/04/1998,vmargeryp3@university.edu,616-599-3423,Gujō,IL,FR,SWRK
A00841710,Vally,Keywood,07/20/1998,vkeywoodp4@university.edu,875-602-6793,Baffa,GA,JR,PTMA
A00025163,Florette,Kembery,01/28/1997,fkemberyp5@university.edu,672-799-8737,Stockholm,IL,SO,LATN
A00846382,Helaina,Bock,07/13/1998,hbockp6@university.edu,485-599-8290,Napel,IA,SO,SCED
A00395384,Florette,Fridaye,09/22/2002,ffridayep7@university.edu,171-600-4523,Lazaro Cardenas,KY,GR,COL
A00144295,Ralph,Cardno,09/24/1995,rcardnop8@university.edu,840-898-1918,Södertälje,WV,SR,ENGR
A00007099,Glyn,Daughtery,01/16/1998,gdaughteryp9@university.edu,463-992-4109,Gentilly,GA,SO,PHAR
A00080942,Denise,Aingel,03/19/1999,daingelpa@university.edu,856-696-7493,Varāmīn,FL,FR,EDU
A00313644,Suzann,Vardey,02/10/1996,svardeypb@university.edu,400-758-7345,Bendoroto,FL,JR,SOWK
A00007224,Tibold,Popping,05/06/2002,tpoppingpc@university.edu,439-224-8683,Bogorodsk,GA,FR,GERM
A00162381,Quinton,Gamblin,11/04/2000,qgamblinpd@university.edu,301-407-6570,Nangen,TN,GR,HUMT
A00779312,Mill,Brundle,01/08/2001,mbrundlepe@university.edu,158-852-0229,Majiao,GA,JR,READ
A00088259,Terrell,Attwell,10/14/2001,tattwellpf@university.edu,165-340-5174,Mahébourg,FL,JR,POLI
A00805843,Shayne,Rushforth,10/19/1998,srushforthpg@university.edu,396-309-5060,Villanueva,AL,GR,ENVS
A00849292,Luther,Gather,01/14/1999,lgatherph@university.edu,769-381-8077,El Perico,IA,SR,PHYT
A00623592,Sawyer,Casiroli,07/17/1999,scasirolipi@university.edu,586-855-6596,Laveiras,GA,JR,PRST
A00144965,Tedi,Cluney,01/03/1999,tcluneypj@university.edu,467-905-0046,Satu Nou,VA,FR,SLS
A00967080,Vinson,Brackenbury,11/15/2001,vbrackenburypk@university.edu,306-597-2501,Ciudad Arce,AL,JR,HUMT
A00925079,Nessa,Heathorn,12/04/1999,nheathornpl@university.edu,846-301-9238,Aygavan,TN,SR,TEAS
A00423992,Ashla,Sidon,08/18/2002,asidonpm@university.edu,429-770-1662,Askim,AL,FR,PSY
A00488321,Brigida,Geraghty,01/07/2000,bgeraghtypn@university.edu,502-527-4059,Louisville,NC,GR,MUS
A00170965,Sloane,McGillivrie,06/19/1995,smcgillivriepo@university.edu,337-908-3109,Vitry-sur-Seine,LA,GR,EPID
A00238232,Corinna,Closs,06/29/1998,cclosspp@university.edu,307-553-9678,Lubień,LA,JR,PRST
A00127709,Casper,Livingstone,01/09/1996,clivingstonepq@university.edu,840-967-8379,Torbeyevo,TN,JR,LANG
A00163954,Hestia,Meaker,02/25/1999,hmeakerpr@university.edu,139-684-7969,Sheshan,AL,SO,WEBT
A00974495,Georgeanne,Spurman,02/05/2001,gspurmanps@university.edu,532-704-6506,Kalininaul,SC,SR,HIMT
A00404343,Sumner,Cockerham,10/08/2001,scockerhampt@university.edu,129-760-6221,Changzhi,IL,SO,EDAD
A00121129,Arlene,Beagin,12/11/2001,abeaginpu@university.edu,187-284-5860,Yong’an,AL,SR,HPSS
A00674822,Mavis,Knath,11/10/1999,mknathpv@university.edu,875-436-2541,Vyatskiye Polyany,WV,FR,COBH
A00865093,Shirl,Haslock,07/29/1999,shaslockpw@university.edu,569-571-5647,Norberg,TN,FR,ANTH
A00072519,Vincenz,Mullard,08/16/1996,vmullardpx@university.edu,248-983-2429,Cachadinha,AL,GR,HIMT
A00560717,Law,Tomsen,12/22/1997,ltomsenpy@university.edu,808-881-4959,An Nāşirīyah,IL,JR,BLUE
A00023850,Christabel,Peake,10/05/2000,cpeakepz@university.edu,426-753-2048,Liulin,NC,JR,HSRV
A00047717,Leisha,Jonuzi,01/19/2001,ljonuziq0@university.edu,934-649-6027,Kibingo,SC,JR,BADM
A00497599,Agretha,Lakenton,01/27/2000,alakentonq1@university.edu,150-535-2399,Sorren Daya,TN,SO,COL
A00568254,Emmott,Kira,02/15/2002,ekiraq2@university.edu,515-107-4853,Zigong,LA,GR,ENGL
A00395065,Lowe,Echalie,10/24/1998,lechalieq3@university.edu,846-355-2238,Yawata,GA,JR,HSC
A00228190,Juliana,Prater,04/06/2001,jpraterq4@university.edu,641-408-0897,Boa Esperança,IL,SR,CSCI
A00044233,Merell,McGuiness,08/17/1997,mmcguinessq5@university.edu,940-846-3341,Losino-Petrovskiy,LA,GR,SRVL
A00583844,Tedd,Borg,08/21/2001,tborgq6@university.edu,520-402-2480,Metz,IL,FR,WEB
A00769916,Constantino,Marder,02/12/2000,cmarderq7@university.edu,406-487-1745,Opatowiec,KY,SO,JRSM
A00642095,Devina,Shorey,01/09/2001,dshoreyq8@university.edu,189-346-3690,Colegiales,AL,SR,SALM
A00186738,Daisie,Blenkiron,06/01/1999,dblenkironq9@university.edu,463-514-2655,Weiguo,FL,FR,JAPN
A00403536,Eldridge,Patershall,11/27/1995,epatershallqa@university.edu,968-534-7878,Kuzhorskaya,GA,JR,RTVF
A00893916,Kalila,Grammer,03/14/1999,kgrammerqb@university.edu,258-347-3044,Tiout,LA,GR,PMSY
A00126612,Dar,Tieman,02/27/1996,dtiemanqc@university.edu,507-980-3099,Malaga,VA,JR,SOC
A00043843,Jilli,Bunning,10/21/2000,jbunningqd@university.edu,612-585-2646,Yengiawat,FL,SR,EXCH
A00525763,Karisa,Boyne,12/01/2000,kboyneqe@university.edu,979-346-5066,Blachownia,SC,SO,DHYG
A00285215,Normand,MacLeod,04/28/1998,nmacleodqf@university.edu,369-235-6364,Arenal,KY,JR,PBRL
A00068832,Joaquin,Blaber,05/11/2002,jblaberqg@university.edu,646-970-7254,Bāglung,GA,JR,AVST
A00231378,Bettine,Southall,05/03/1997,bsouthallqh@university.edu,326-183-5386,Dayr Mawās,TN,SR,ADMN
A00638443,Donny,Bisson,02/24/1997,dbissonqi@university.edu,301-744-8619,Ketang,FL,GR,ANTH
A00829879,Reider,Pragnall,11/22/1995,rpragnallqj@university.edu,583-920-4808,Glatik,WV,JR,NRSE
A00869747,Lacee,Clayfield,06/12/1998,lclayfieldqk@university.edu,842-799-2190,Córdoba,SC,SR,CITC
A00328471,Chad,Cottrill,01/05/2002,ccottrillql@university.edu,377-102-0932,Brändö,SC,GR,RADT
A00582517,Feodor,Kruschov,03/13/2002,fkruschovqm@university.edu,371-146-4912,Esfarāyen,IA,FR,COMP
A00638312,Berkly,Scatcher,06/20/1995,bscatcherqn@university.edu,511-343-6082,Acobambilla,IL,JR,PHSI
